"Currency","Acct_Buy","Cash_Buy","Acct_Sell","Cash_Sell","Admin_Mid","BOC_Mid","Time","Date"
"USD",651.06,645.72,653.67,653.67,653.82,653.82,2017-09-13 10:04:25,2017-09-13
"USD",651.06,645.72,653.67,653.67,653.82,653.82,2017-09-13 10:04:25,2017-09-13
"JPY",5.9087,5.7247,5.9502,5.9502,5.9316,5.9316,2017-09-13 10:04:25,2017-09-13
"JPY",5.9087,5.7247,5.9502,5.9502,5.9316,5.9316,2017-09-13 10:04:25,2017-09-13
"EUR",779.38,755.11,784.86,784.86,782.19,782.19,2017-09-13 10:04:25,2017-09-13
"EUR",779.38,755.11,784.86,784.86,782.19,782.19,2017-09-13 10:04:25,2017-09-13
"GBP",865.02,838.08,871.09,872.39,868.48,868.48,2017-09-13 10:04:29,2017-09-13
"HKD",83.32,82.65,83.64,83.64,83.69,83.69,2017-09-13 10:04:29,2017-09-13
"USD",651.06,645.72,653.67,653.67,653.82,653.82,2017-09-13 10:04:29,2017-09-13
"JPY",5.9087,5.7247,5.9502,5.9502,5.9316,5.9316,2017-09-13 10:04:29,2017-09-13
"EUR",779.38,755.11,784.86,784.86,782.19,782.19,2017-09-13 10:04:29,2017-09-13
"GBP",865.35,838.4,871.42,872.72,868.48,868.48,2017-09-13 10:14:17,2017-09-13
"HKD",83.34,82.67,83.66,83.66,83.69,83.69,2017-09-13 10:14:17,2017-09-13
"USD",651.16,645.82,653.77,653.77,653.82,653.82,2017-09-13 10:14:17,2017-09-13
"JPY",5.9107,5.7266,5.9522,5.9522,5.9316,5.9316,2017-09-13 10:14:17,2017-09-13
"EUR",779.25,754.98,784.72,784.72,782.19,782.19,2017-09-13 10:14:17,2017-09-13
"GBP",865.61,838.65,871.68,872.99,868.48,868.48,2017-09-13 10:15:57,2017-09-13
"HKD",83.35,82.68,83.67,83.67,83.69,83.69,2017-09-13 10:15:57,2017-09-13
"USD",651.21,645.87,653.82,653.82,653.82,653.82,2017-09-13 10:15:57,2017-09-13
"JPY",5.9117,5.7276,5.9532,5.9532,5.9316,5.9316,2017-09-13 10:15:57,2017-09-13
"EUR",779.43,755.16,784.91,784.91,782.19,782.19,2017-09-13 10:15:57,2017-09-13
"GBP",865.29,838.34,871.36,872.66,868.48,868.48,2017-09-13 10:20:56,2017-09-13
"HKD",83.35,82.68,83.67,83.67,83.69,83.69,2017-09-13 10:20:56,2017-09-13
"USD",651.21,645.87,653.82,653.82,653.82,653.82,2017-09-13 10:20:56,2017-09-13
"JPY",5.9111,5.727,5.9526,5.9526,5.9316,5.9316,2017-09-13 10:20:56,2017-09-13
"EUR",779.31,755.03,784.78,784.78,782.19,782.19,2017-09-13 10:20:56,2017-09-13
"GBP",865.29,838.34,871.36,872.66,868.48,868.48,2017-09-13 10:20:58,2017-09-13
"HKD",83.35,82.68,83.67,83.67,83.69,83.69,2017-09-13 10:20:58,2017-09-13
"USD",651.21,645.87,653.82,653.82,653.82,653.82,2017-09-13 10:20:58,2017-09-13
"JPY",5.9111,5.727,5.9526,5.9526,5.9316,5.9316,2017-09-13 10:20:58,2017-09-13
"EUR",779.31,755.03,784.78,784.78,782.19,782.19,2017-09-13 10:20:58,2017-09-13
"GBP",865.68,838.72,871.75,873.06,868.48,868.48,2017-09-13 10:23:56,2017-09-13
"HKD",83.38,82.71,83.7,83.7,83.69,83.69,2017-09-13 10:23:56,2017-09-13
"USD",651.51,646.16,654.12,654.12,653.82,653.82,2017-09-13 10:23:56,2017-09-13
"JPY",5.9138,5.7296,5.9553,5.9553,5.9316,5.9316,2017-09-13 10:23:56,2017-09-13
"EUR",779.6,755.32,785.08,785.08,782.19,782.19,2017-09-13 10:23:56,2017-09-13
"GBP",865.68,838.72,871.75,873.06,868.48,868.48,2017-09-13 10:24:01,2017-09-13
"HKD",83.38,82.71,83.7,83.7,83.69,83.69,2017-09-13 10:24:01,2017-09-13
"USD",651.51,646.16,654.12,654.12,653.82,653.82,2017-09-13 10:24:01,2017-09-13
"JPY",5.9138,5.7296,5.9553,5.9553,5.9316,5.9316,2017-09-13 10:24:01,2017-09-13
"EUR",779.6,755.32,785.08,785.08,782.19,782.19,2017-09-13 10:24:01,2017-09-13
"GBP",865.55,838.59,871.62,872.92,868.48,868.48,2017-09-13 10:24:47,2017-09-13
"HKD",83.38,82.71,83.7,83.7,83.69,83.69,2017-09-13 10:24:47,2017-09-13
"USD",651.51,646.16,654.12,654.12,653.82,653.82,2017-09-13 10:24:47,2017-09-13
"JPY",5.9138,5.7296,5.9553,5.9553,5.9316,5.9316,2017-09-13 10:24:47,2017-09-13
"EUR",779.53,755.26,785.01,785.01,782.19,782.19,2017-09-13 10:24:47,2017-09-13
"GBP",865.69,838.72,871.76,873.07,868.48,868.48,2017-09-13 10:24:59,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:24:59,2017-09-13
"USD",651.56,646.21,654.17,654.17,653.82,653.82,2017-09-13 10:24:59,2017-09-13
"JPY",5.9143,5.7301,5.9558,5.9558,5.9316,5.9316,2017-09-13 10:24:59,2017-09-13
"EUR",779.59,755.31,785.07,785.07,782.19,782.19,2017-09-13 10:24:59,2017-09-13
"GBP",865.69,838.72,871.76,873.07,868.48,868.48,2017-09-13 10:25:00,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:25:00,2017-09-13
"USD",651.56,646.21,654.17,654.17,653.82,653.82,2017-09-13 10:25:00,2017-09-13
"JPY",5.9143,5.7301,5.9558,5.9558,5.9316,5.9316,2017-09-13 10:25:00,2017-09-13
"EUR",779.59,755.31,785.07,785.07,782.19,782.19,2017-09-13 10:25:00,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:28:07,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:28:07,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:28:07,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:28:07,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:28:07,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:28:07,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:28:07,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:28:07,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:28:07,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:28:07,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:28:08,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:28:08,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:28:08,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:28:08,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:28:08,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:28:08,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:28:08,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:28:08,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:28:08,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:28:08,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:30:00,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:30:00,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:30:00,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:30:00,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:30:00,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:30:00,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:30:00,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:30:00,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:30:00,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:30:00,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:30:00,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:30:00,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:30:00,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:30:00,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:30:00,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:30:55,2017-09-13
"HKD",83.4,82.73,83.72,83.72,83.69,83.69,2017-09-13 10:30:55,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:30:55,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:30:55,2017-09-13
"EUR",779.65,755.37,785.13,785.13,782.19,782.19,2017-09-13 10:30:55,2017-09-13
"GBP",865.69,838.72,871.76,873.07,868.48,868.48,2017-09-13 10:31:13,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:31:13,2017-09-13
"USD",651.56,646.21,654.17,654.17,653.82,653.82,2017-09-13 10:31:13,2017-09-13
"JPY",5.9132,5.729,5.9547,5.9547,5.9316,5.9316,2017-09-13 10:31:13,2017-09-13
"EUR",779.59,755.31,785.07,785.07,782.19,782.19,2017-09-13 10:31:13,2017-09-13
"GBP",865.69,838.72,871.76,873.07,868.48,868.48,2017-09-13 10:31:14,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:31:14,2017-09-13
"USD",651.56,646.21,654.17,654.17,653.82,653.82,2017-09-13 10:31:14,2017-09-13
"JPY",5.9132,5.729,5.9547,5.9547,5.9316,5.9316,2017-09-13 10:31:14,2017-09-13
"EUR",779.59,755.31,785.07,785.07,782.19,782.19,2017-09-13 10:31:14,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:35:05,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 10:35:05,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 10:35:05,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 10:35:05,2017-09-13
"EUR",779.51,755.24,784.99,784.99,782.19,782.19,2017-09-13 10:35:05,2017-09-13
"GBP",865.74,838.78,871.82,873.13,868.48,868.48,2017-09-13 10:36:56,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 10:36:56,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 10:36:56,2017-09-13
"JPY",5.9136,5.7294,5.9551,5.9551,5.9316,5.9316,2017-09-13 10:36:56,2017-09-13
"EUR",779.58,755.31,785.06,785.06,782.19,782.19,2017-09-13 10:36:56,2017-09-13
"GBP",866,839.03,872.08,873.39,868.48,868.48,2017-09-13 10:46:42,2017-09-13
"GBP",866,839.03,872.08,873.39,868.48,868.48,2017-09-13 10:46:42,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 10:46:42,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 10:46:42,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 10:46:42,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 10:46:42,2017-09-13
"JPY",5.912,5.7279,5.9535,5.9535,5.9316,5.9316,2017-09-13 10:46:42,2017-09-13
"JPY",5.912,5.7279,5.9535,5.9535,5.9316,5.9316,2017-09-13 10:46:42,2017-09-13
"EUR",779.64,755.36,785.12,785.12,782.19,782.19,2017-09-13 10:46:42,2017-09-13
"EUR",779.64,755.36,785.12,785.12,782.19,782.19,2017-09-13 10:46:42,2017-09-13
"GBP",866,839.03,872.08,873.39,868.48,868.48,2017-09-13 10:46:43,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 10:46:43,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 10:46:43,2017-09-13
"JPY",5.912,5.7279,5.9535,5.9535,5.9316,5.9316,2017-09-13 10:46:43,2017-09-13
"EUR",779.64,755.36,785.12,785.12,782.19,782.19,2017-09-13 10:46:43,2017-09-13
"GBP",866.26,839.28,872.35,873.65,868.48,868.48,2017-09-13 10:54:26,2017-09-13
"HKD",83.4,82.73,83.72,83.72,83.69,83.69,2017-09-13 10:54:26,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:54:26,2017-09-13
"JPY",5.9121,5.728,5.9536,5.9536,5.9316,5.9316,2017-09-13 10:54:26,2017-09-13
"EUR",779.85,755.57,785.33,785.33,782.19,782.19,2017-09-13 10:54:26,2017-09-13
"GBP",866.26,839.28,872.35,873.65,868.48,868.48,2017-09-13 10:54:28,2017-09-13
"HKD",83.4,82.73,83.72,83.72,83.69,83.69,2017-09-13 10:54:28,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 10:54:28,2017-09-13
"JPY",5.9121,5.728,5.9536,5.9536,5.9316,5.9316,2017-09-13 10:54:28,2017-09-13
"EUR",779.85,755.57,785.33,785.33,782.19,782.19,2017-09-13 10:54:28,2017-09-13
"GBP",866.13,839.16,872.21,873.52,868.48,868.48,2017-09-13 10:54:41,2017-09-13
"GBP",866.13,839.16,872.21,873.52,868.48,868.48,2017-09-13 10:54:41,2017-09-13
"GBP",866.13,839.16,872.21,873.52,868.48,868.48,2017-09-13 10:54:41,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:54:41,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:54:41,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:54:41,2017-09-13
"USD",651.51,646.16,654.12,654.12,653.82,653.82,2017-09-13 10:54:41,2017-09-13
"USD",651.51,646.16,654.12,654.12,653.82,653.82,2017-09-13 10:54:41,2017-09-13
"USD",651.51,646.16,654.12,654.12,653.82,653.82,2017-09-13 10:54:41,2017-09-13
"JPY",5.9117,5.7276,5.9532,5.9532,5.9316,5.9316,2017-09-13 10:54:41,2017-09-13
"JPY",5.9117,5.7276,5.9532,5.9532,5.9316,5.9316,2017-09-13 10:54:41,2017-09-13
"JPY",5.9117,5.7276,5.9532,5.9532,5.9316,5.9316,2017-09-13 10:54:41,2017-09-13
"EUR",779.73,755.45,785.21,785.21,782.19,782.19,2017-09-13 10:54:41,2017-09-13
"EUR",779.73,755.45,785.21,785.21,782.19,782.19,2017-09-13 10:54:41,2017-09-13
"EUR",779.73,755.45,785.21,785.21,782.19,782.19,2017-09-13 10:54:41,2017-09-13
"GBP",866.13,839.16,872.21,873.52,868.48,868.48,2017-09-13 10:54:48,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 10:54:48,2017-09-13
"USD",651.51,646.16,654.12,654.12,653.82,653.82,2017-09-13 10:54:48,2017-09-13
"JPY",5.9117,5.7276,5.9532,5.9532,5.9316,5.9316,2017-09-13 10:54:48,2017-09-13
"EUR",779.73,755.45,785.21,785.21,782.19,782.19,2017-09-13 10:54:48,2017-09-13
"GBP",866.13,839.16,872.21,873.52,868.48,868.48,2017-09-13 11:05:32,2017-09-13
"GBP",866.13,839.16,872.21,873.52,868.48,868.48,2017-09-13 11:05:32,2017-09-13
"HKD",83.4,82.73,83.72,83.72,83.69,83.69,2017-09-13 11:05:32,2017-09-13
"HKD",83.4,82.73,83.72,83.72,83.69,83.69,2017-09-13 11:05:32,2017-09-13
"USD",651.56,646.21,654.17,654.17,653.82,653.82,2017-09-13 11:05:32,2017-09-13
"USD",651.56,646.21,654.17,654.17,653.82,653.82,2017-09-13 11:05:32,2017-09-13
"JPY",5.9127,5.7286,5.9542,5.9542,5.9316,5.9316,2017-09-13 11:05:32,2017-09-13
"JPY",5.9127,5.7286,5.9542,5.9542,5.9316,5.9316,2017-09-13 11:05:32,2017-09-13
"EUR",779.72,755.44,785.2,785.2,782.19,782.19,2017-09-13 11:05:32,2017-09-13
"EUR",779.72,755.44,785.2,785.2,782.19,782.19,2017-09-13 11:05:32,2017-09-13
"GBP",866.07,839.1,872.15,873.46,868.48,868.48,2017-09-13 11:07:24,2017-09-13
"HKD",83.4,82.73,83.72,83.72,83.69,83.69,2017-09-13 11:07:24,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 11:07:24,2017-09-13
"JPY",5.9131,5.729,5.9546,5.9546,5.9316,5.9316,2017-09-13 11:07:24,2017-09-13
"EUR",779.72,755.44,785.2,785.2,782.19,782.19,2017-09-13 11:07:24,2017-09-13
"GBP",866.33,839.35,872.42,873.72,868.48,868.48,2017-09-13 11:17:35,2017-09-13
"GBP",866.33,839.35,872.42,873.72,868.48,868.48,2017-09-13 11:17:35,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 11:17:35,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 11:17:35,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 11:17:35,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 11:17:35,2017-09-13
"JPY",5.9136,5.7294,5.9551,5.9551,5.9316,5.9316,2017-09-13 11:17:35,2017-09-13
"JPY",5.9136,5.7294,5.9551,5.9551,5.9316,5.9316,2017-09-13 11:17:35,2017-09-13
"EUR",779.78,755.5,785.26,785.26,782.19,782.19,2017-09-13 11:17:35,2017-09-13
"EUR",779.78,755.5,785.26,785.26,782.19,782.19,2017-09-13 11:17:35,2017-09-13
"GBP",866.33,839.35,872.42,873.72,868.48,868.48,2017-09-13 11:17:36,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 11:17:36,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 11:17:36,2017-09-13
"JPY",5.9136,5.7294,5.9551,5.9551,5.9316,5.9316,2017-09-13 11:17:36,2017-09-13
"EUR",779.78,755.5,785.26,785.26,782.19,782.19,2017-09-13 11:17:36,2017-09-13
"GBP",866.73,839.74,872.82,874.12,868.48,868.48,2017-09-13 11:19:47,2017-09-13
"HKD",83.43,82.76,83.75,83.75,83.69,83.69,2017-09-13 11:19:47,2017-09-13
"USD",651.86,646.51,654.47,654.47,653.82,653.82,2017-09-13 11:19:47,2017-09-13
"JPY",5.916,5.7318,5.9575,5.9575,5.9316,5.9316,2017-09-13 11:19:47,2017-09-13
"EUR",780.01,755.72,785.49,785.49,782.19,782.19,2017-09-13 11:19:47,2017-09-13
"GBP",866.46,839.48,872.55,873.85,868.48,868.48,2017-09-13 11:21:32,2017-09-13
"HKD",83.42,82.75,83.74,83.74,83.69,83.69,2017-09-13 11:21:32,2017-09-13
"USD",651.76,646.41,654.37,654.37,653.82,653.82,2017-09-13 11:21:32,2017-09-13
"JPY",5.915,5.7308,5.9565,5.9565,5.9316,5.9316,2017-09-13 11:21:32,2017-09-13
"EUR",779.96,755.67,785.44,785.44,782.19,782.19,2017-09-13 11:21:32,2017-09-13
"GBP",866.46,839.48,872.55,873.85,868.48,868.48,2017-09-13 11:21:33,2017-09-13
"HKD",83.42,82.75,83.74,83.74,83.69,83.69,2017-09-13 11:21:33,2017-09-13
"USD",651.76,646.41,654.37,654.37,653.82,653.82,2017-09-13 11:21:33,2017-09-13
"JPY",5.915,5.7308,5.9565,5.9565,5.9316,5.9316,2017-09-13 11:21:33,2017-09-13
"EUR",779.96,755.67,785.44,785.44,782.19,782.19,2017-09-13 11:21:33,2017-09-13
"GBP",866.47,839.49,872.56,873.86,868.48,868.48,2017-09-13 11:27:43,2017-09-13
"HKD",83.43,82.76,83.75,83.75,83.69,83.69,2017-09-13 11:27:43,2017-09-13
"USD",651.86,646.51,654.47,654.47,653.82,653.82,2017-09-13 11:27:43,2017-09-13
"JPY",5.916,5.7318,5.9575,5.9575,5.9316,5.9316,2017-09-13 11:27:43,2017-09-13
"EUR",780.01,755.72,785.49,785.49,782.19,782.19,2017-09-13 11:27:43,2017-09-13
"GBP",866.52,839.54,872.61,873.91,868.48,868.48,2017-09-13 11:27:48,2017-09-13
"GBP",866.52,839.54,872.61,873.91,868.48,868.48,2017-09-13 11:27:48,2017-09-13
"GBP",866.52,839.54,872.61,873.91,868.48,868.48,2017-09-13 11:27:48,2017-09-13
"HKD",83.44,82.77,83.76,83.76,83.69,83.69,2017-09-13 11:27:48,2017-09-13
"HKD",83.44,82.77,83.76,83.76,83.69,83.69,2017-09-13 11:27:48,2017-09-13
"HKD",83.44,82.77,83.76,83.76,83.69,83.69,2017-09-13 11:27:48,2017-09-13
"USD",651.9,646.55,654.51,654.51,653.82,653.82,2017-09-13 11:27:48,2017-09-13
"USD",651.9,646.55,654.51,654.51,653.82,653.82,2017-09-13 11:27:48,2017-09-13
"USD",651.9,646.55,654.51,654.51,653.82,653.82,2017-09-13 11:27:48,2017-09-13
"JPY",5.9163,5.732,5.9578,5.9578,5.9316,5.9316,2017-09-13 11:27:48,2017-09-13
"JPY",5.9163,5.732,5.9578,5.9578,5.9316,5.9316,2017-09-13 11:27:48,2017-09-13
"JPY",5.9163,5.732,5.9578,5.9578,5.9316,5.9316,2017-09-13 11:27:48,2017-09-13
"EUR",780.13,755.84,785.61,785.61,782.19,782.19,2017-09-13 11:27:48,2017-09-13
"EUR",780.13,755.84,785.61,785.61,782.19,782.19,2017-09-13 11:27:48,2017-09-13
"EUR",780.13,755.84,785.61,785.61,782.19,782.19,2017-09-13 11:27:48,2017-09-13
"GBP",866.27,839.29,872.36,873.66,868.48,868.48,2017-09-13 11:30:03,2017-09-13
"HKD",83.43,82.76,83.75,83.75,83.69,83.69,2017-09-13 11:30:03,2017-09-13
"USD",651.86,646.51,654.47,654.47,653.82,653.82,2017-09-13 11:30:03,2017-09-13
"JPY",5.9149,5.7307,5.9564,5.9564,5.9316,5.9316,2017-09-13 11:30:03,2017-09-13
"EUR",780.08,755.79,785.56,785.56,782.19,782.19,2017-09-13 11:30:03,2017-09-13
"GBP",866.14,839.17,872.23,873.53,868.48,868.48,2017-09-13 11:30:27,2017-09-13
"HKD",83.43,82.76,83.75,83.75,83.69,83.69,2017-09-13 11:30:27,2017-09-13
"USD",651.81,646.46,654.42,654.42,653.82,653.82,2017-09-13 11:30:27,2017-09-13
"JPY",5.9144,5.7302,5.9559,5.9559,5.9316,5.9316,2017-09-13 11:30:27,2017-09-13
"EUR",779.95,755.66,785.43,785.43,782.19,782.19,2017-09-13 11:30:27,2017-09-13
"GBP",865.94,838.98,872.02,873.33,868.48,868.48,2017-09-13 11:34:44,2017-09-13
"HKD",83.42,82.75,83.74,83.74,83.69,83.69,2017-09-13 11:34:44,2017-09-13
"USD",651.76,646.41,654.37,654.37,653.82,653.82,2017-09-13 11:34:44,2017-09-13
"JPY",5.9134,5.7292,5.9549,5.9549,5.9316,5.9316,2017-09-13 11:34:44,2017-09-13
"EUR",779.89,755.6,785.37,785.37,782.19,782.19,2017-09-13 11:34:44,2017-09-13
"GBP",866.4,839.42,872.49,873.79,868.48,868.48,2017-09-13 12:17:29,2017-09-13
"HKD",83.42,82.75,83.74,83.74,83.69,83.69,2017-09-13 12:17:29,2017-09-13
"USD",651.76,646.41,654.37,654.37,653.82,653.82,2017-09-13 12:17:29,2017-09-13
"JPY",5.914,5.7298,5.9555,5.9555,5.9316,5.9316,2017-09-13 12:17:29,2017-09-13
"EUR",780.03,755.74,785.51,785.51,782.19,782.19,2017-09-13 12:17:29,2017-09-13
"GBP",866.4,839.42,872.49,873.79,868.48,868.48,2017-09-13 12:17:30,2017-09-13
"HKD",83.42,82.75,83.74,83.74,83.69,83.69,2017-09-13 12:17:30,2017-09-13
"USD",651.76,646.41,654.37,654.37,653.82,653.82,2017-09-13 12:17:30,2017-09-13
"JPY",5.914,5.7298,5.9555,5.9555,5.9316,5.9316,2017-09-13 12:17:30,2017-09-13
"EUR",780.03,755.74,785.51,785.51,782.19,782.19,2017-09-13 12:17:30,2017-09-13
"GBP",866.07,839.1,872.15,873.46,868.48,868.48,2017-09-13 13:34:51,2017-09-13
"HKD",83.42,82.75,83.74,83.74,83.69,83.69,2017-09-13 13:34:51,2017-09-13
"USD",651.76,646.41,654.37,654.37,653.82,653.82,2017-09-13 13:34:51,2017-09-13
"JPY",5.9097,5.7257,5.9512,5.9512,5.9316,5.9316,2017-09-13 13:34:51,2017-09-13
"EUR",779.63,755.35,785.11,785.11,782.19,782.19,2017-09-13 13:34:51,2017-09-13
"GBP",866.07,839.1,872.15,873.46,868.48,868.48,2017-09-13 13:34:52,2017-09-13
"HKD",83.42,82.75,83.74,83.74,83.69,83.69,2017-09-13 13:34:52,2017-09-13
"USD",651.76,646.41,654.37,654.37,653.82,653.82,2017-09-13 13:34:52,2017-09-13
"JPY",5.9097,5.7257,5.9512,5.9512,5.9316,5.9316,2017-09-13 13:34:52,2017-09-13
"EUR",779.63,755.35,785.11,785.11,782.19,782.19,2017-09-13 13:34:52,2017-09-13
"GBP",865.81,838.85,871.89,873.2,868.48,868.48,2017-09-13 14:04:19,2017-09-13
"HKD",83.41,82.74,83.73,83.73,83.69,83.69,2017-09-13 14:04:19,2017-09-13
"USD",651.66,646.31,654.27,654.27,653.82,653.82,2017-09-13 14:04:19,2017-09-13
"JPY",5.9104,5.7263,5.9519,5.9519,5.9316,5.9316,2017-09-13 14:04:19,2017-09-13
"EUR",779.64,755.36,785.12,785.12,782.19,782.19,2017-09-13 14:04:19,2017-09-13
"GBP",865.81,838.85,871.89,873.2,868.48,868.48,2017-09-13 14:05:54,2017-09-13
"HKD",83.4,82.73,83.72,83.72,83.69,83.69,2017-09-13 14:05:54,2017-09-13
"USD",651.61,646.26,654.22,654.22,653.82,653.82,2017-09-13 14:05:54,2017-09-13
"JPY",5.9104,5.7263,5.9519,5.9519,5.9316,5.9316,2017-09-13 14:05:54,2017-09-13
"EUR",779.78,755.5,785.26,785.26,782.19,782.19,2017-09-13 14:05:54,2017-09-13
"GBP",865.71,838.74,871.78,873.09,868.48,868.48,2017-09-13 14:06:29,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 14:06:29,2017-09-13
"USD",651.53,646.18,654.14,654.14,653.82,653.82,2017-09-13 14:06:29,2017-09-13
"JPY",5.9097,5.7257,5.9512,5.9512,5.9316,5.9316,2017-09-13 14:06:29,2017-09-13
"EUR",779.55,755.28,785.03,785.03,782.19,782.19,2017-09-13 14:06:29,2017-09-13
"GBP",865.65,838.69,871.72,873.03,868.48,868.48,2017-09-13 14:06:45,2017-09-13
"HKD",83.39,82.72,83.71,83.71,83.69,83.69,2017-09-13 14:06:45,2017-09-13
"USD",651.53,646.18,654.14,654.14,653.82,653.82,2017-09-13 14:06:45,2017-09-13
